
customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2984-RGEYA,Female,False,True,True,69,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.75,1375.4000244140625,False
9680-NIAUV,Female,False,True,True,72,True,True,Fiber optic,True,True,True,False,True,True,Two year,False,Credit card (automatic),109.69999694824219,8129.2998046875,False
2146-EGVDT,Male,False,True,True,59,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.299999237060547,1192.699951171875,False
2604-IJPDU,Female,False,True,False,20,True,False,Fiber optic,True,True,False,True,True,False,Month-to-month,True,Electronic check,96.550003051757813,1901.6500244140625,False
9178-JHUVJ,Male,False,True,True,24,True,True,No,,,,,,,Two year,True,Bank transfer (automatic),24.100000381469727,587.4000244140625,False
6168-YBYNP,Male,False,False,False,59,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,111.34999847412109,6519.75,False
7255-SSFBC,Male,False,True,True,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),112.25,8041.64990234375,False
3645-DEYGF,Male,False,False,True,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.75,20.75,False
9323-HGFWY,Female,False,True,False,27,True,False,Fiber optic,True,False,False,True,True,True,One year,True,Credit card (automatic),101.90000152587891,2681.14990234375,False
8544-GOQSH,Female,False,False,False,14,True,False,Fiber optic,False,True,False,True,False,False,Month-to-month,True,Credit card (automatic),80.050003051757813,1112.300048828125,False
3363-DTIVD,Male,False,True,True,71,True,True,Fiber optic,True,False,True,False,True,True,Two year,False,Electronic check,105.55000305175781,7405.5,False
7018-WBJNK,Male,False,False,True,13,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),78.300003051757813,1033.949951171875,False
9142-KZXOP,Male,False,False,False,44,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),68.849998474121094,2958.949951171875,False
7674-YTAFD,Female,False,False,False,33,True,False,Fiber optic,False,True,False,True,False,False,One year,True,Bank transfer (automatic),79.949996948242188,2684.85009765625,False
6348-SNFUS,Male,False,True,True,72,False,,DSL,True,True,True,True,False,True,Two year,True,Credit card (automatic),55.450000762939453,4179.2001953125,False
1285-OKIPP,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,79.900001525878906,79.900001525878906,True
7825-ECJRF,Female,False,False,False,19,True,False,Fiber optic,True,False,True,True,True,True,Month-to-month,True,Electronic check,106.59999847412109,1934.449951171875,True
1347-KTTTA,Male,False,True,False,64,True,False,Fiber optic,False,True,True,True,True,True,One year,True,Credit card (automatic),102.44999694824219,6654.10009765625,False
7841-TZDMQ,Male,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),46,84.5,True
4195-NZGTA,Female,False,False,False,1,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,25.25,25.25,False
7157-SMCFK,Male,False,False,True,61,True,False,No,,,,,,,Two year,False,Mailed check,19.75,1124.199951171875,False
4709-LKHYG,Female,False,True,True,29,True,False,No,,,,,,,One year,False,Electronic check,20,540.04998779296875,False
2504-DSHIH,Male,True,True,False,23,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,86.800003051757813,1975.8499755859375,False
0699-NDKJM,Female,False,True,False,57,False,,DSL,True,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),58.75,3437.449951171875,False
9286-BHDQG,Male,False,True,True,72,False,,DSL,True,True,True,True,False,False,Two year,False,Credit card (automatic),45.25,3139.800048828125,False
0230-WEQUW,Male,False,True,False,66,False,,DSL,True,True,True,True,True,False,Two year,True,Bank transfer (automatic),56.599998474121094,3789.199951171875,False
2040-LDIWQ,Male,False,True,True,65,True,True,DSL,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),84.199996948242188,5324.5,False
6496-JDSSB,Female,False,False,False,8,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),80,624.5999755859375,False
9408-SSNVZ,Female,False,False,False,4,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.150001525878906,268.35000610351563,True
4443-EMBNA,Female,False,True,False,71,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),24.75,1836.9000244140625,False
6469-MRVET,Male,False,True,True,1,True,False,No,,,,,,,One year,True,Electronic check,20.200000762939453,20.200000762939453,False
0742-MOABM,Male,False,True,False,4,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Mailed check,50.049999237060547,179.35000610351563,True
5961-VUSRV,Female,False,False,False,12,True,False,No,,,,,,,One year,True,Bank transfer (automatic),19.350000381469727,219.35000610351563,False
6778-JFCMK,Male,False,False,False,24,False,,DSL,True,False,False,False,True,True,One year,True,Mailed check,50.599998474121094,1288.75,False
6341-JVQGF,Female,False,True,True,31,True,False,DSL,True,False,True,True,True,True,One year,True,Mailed check,81.150001525878906,2545.75,False
2232-DMLXU,Female,False,True,False,1,True,False,DSL,False,False,False,False,True,False,Month-to-month,False,Mailed check,55.200000762939453,55.200000762939453,True
4811-JBUVU,Male,False,False,False,30,True,True,Fiber optic,False,False,False,True,False,True,Month-to-month,True,Credit card (automatic),89.900001525878906,2723.14990234375,False
0945-TSONX,Female,False,True,True,47,True,True,DSL,True,True,False,True,True,True,Two year,True,Credit card (automatic),85.300003051757813,4107.25,False
2651-ZCBXV,Male,False,False,False,54,True,True,Fiber optic,True,True,False,True,True,True,Two year,True,Credit card (automatic),108,5760.64990234375,False
3316-UWXUY,Male,False,False,False,50,True,False,Fiber optic,True,True,False,True,False,True,Month-to-month,True,Credit card (automatic),93.5,4747.5,False
8937-RDTHP,Male,False,False,False,1,True,False,Fiber optic,True,False,False,False,False,True,Month-to-month,True,Mailed check,84.599998474121094,84.599998474121094,True
7083-MIOPC,Female,False,False,False,72,True,False,No,,,,,,,Two year,False,Credit card (automatic),20.25,1566.9000244140625,False
1984-GPTEH,Female,False,False,False,29,True,True,No,,,,,,,Month-to-month,False,Electronic check,25.149999618530273,702,False
1251-KRREG,Male,False,False,False,2,True,True,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,54.400001525878906,114.09999847412109,True
0621-JFHOL,Female,False,False,False,10,False,,DSL,False,False,False,True,False,False,Two year,True,Mailed check,29.600000381469727,299.04998779296875,False
9903-LYSAB,Male,False,True,False,18,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,73.150001525878906,1305.949951171875,False
0094-OIFMO,Female,True,False,False,11,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,95,1120.300048828125,True
9227-UAQFT,Male,False,False,False,16,True,False,No,,,,,,,Two year,False,Mailed check,19.75,284.35000610351563,False
7301-ABVAD,Female,False,False,False,72,True,True,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),86.599998474121094,6350.5,False
6614-FHDBO,Male,False,False,False,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),109.19999694824219,7878.2998046875,False
7576-ASEJU,Female,False,True,True,41,True,False,DSL,True,False,False,True,True,True,One year,True,Credit card (automatic),74.699996948242188,3187.64990234375,False
9058-HRZSV,Female,True,True,False,65,True,False,Fiber optic,True,True,True,False,False,True,Month-to-month,False,Electronic check,94.400001525878906,6126.14990234375,False
4522-AKYLR,Female,True,False,False,13,True,False,DSL,False,True,True,False,False,False,Month-to-month,True,Electronic check,54.799999237060547,731.29998779296875,False
0221-WMXNQ,Male,True,False,False,4,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,75.349998474121094,273.39999389648438,False
0303-UNCIP,Male,False,False,False,41,True,True,DSL,False,False,True,False,False,True,One year,False,Mailed check,65,2531.800048828125,False
9947-OTFQU,Male,True,False,False,15,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.400001525878906,1074.300048828125,True
0322-YINQP,Male,False,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,48.549999237060547,48.549999237060547,True
0959-WHOKV,Male,False,False,False,42,True,True,Fiber optic,True,True,True,False,False,True,One year,True,Electronic check,99,4298.4501953125,False
4075-JFPGR,Female,False,True,False,51,True,False,Fiber optic,True,True,True,False,True,False,One year,True,Electronic check,93.5,4619.5498046875,False
4629-NRXKX,Female,False,True,True,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.400001525878906,147.14999389648438,True
9514-JDSKI,Male,True,True,False,1,False,,DSL,False,True,False,False,True,False,Month-to-month,False,Electronic check,40.200000762939453,40.200000762939453,True
3282-ZISZV,Male,False,False,True,32,True,True,DSL,False,True,True,True,True,True,One year,False,Credit card (automatic),83.699996948242188,2633.300048828125,False
3675-YDUPJ,Male,False,False,False,10,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.850000381469727,193.05000305175781,False
4111-BNXIF,Female,False,True,True,67,False,,DSL,False,True,True,True,True,True,Two year,True,Electronic check,59.549999237060547,4103.89990234375,False
7017-VFHAY,Female,False,True,True,61,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),115.09999847412109,7008.14990234375,False
6655-LHBYW,Male,False,False,False,50,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Credit card (automatic),114.34999847412109,5791.10009765625,False
4959-JOSRX,Female,False,True,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),44.599998474121094,80.550003051757813,True
5046-NUHWD,Female,True,True,False,29,False,,DSL,True,False,True,False,False,True,Month-to-month,True,Electronic check,45,1228.6500244140625,False
7273-TEFQD,Male,True,False,False,3,False,,DSL,False,False,True,False,False,True,Month-to-month,True,Electronic check,41.150001525878906,132.19999694824219,True
3606-TWKGI,Male,True,False,False,13,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,106.90000152587891,1364.300048828125,True
7529-ZDFXI,Male,True,True,False,57,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,89.849998474121094,4925.35009765625,False
7605-BDWDC,Female,False,False,False,31,False,,DSL,True,True,False,True,False,True,Two year,True,Bank transfer (automatic),49.849998474121094,1520.0999755859375,False
1950-KSVVJ,Female,False,True,False,45,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Mailed check,113.30000305175781,5032.25,False
0123-CRBRT,Female,False,True,True,61,True,True,DSL,True,True,True,True,True,True,Two year,False,Mailed check,88.099998474121094,5526.75,False
6292-TOSSS,Male,False,False,False,50,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),24.899999618530273,1195.25,False
3197-ARFOY,Female,True,False,False,19,True,False,Fiber optic,True,True,False,True,True,True,Month-to-month,True,Mailed check,105,2007.25,False
6323-AYBRX,Male,False,False,False,59,True,False,No,,,,,,,Two year,False,Mailed check,19.350000381469727,1099.5999755859375,True
7014-ZZXAW,Female,False,True,False,71,True,True,No,,,,,,,Two year,True,Credit card (automatic),24.25,1732.949951171875,False
4385-GZQXV,Female,True,False,False,16,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,94.449996948242188,1511.199951171875,True
7633-MVPUY,Male,False,True,False,57,True,False,DSL,True,True,False,True,False,False,Two year,True,Electronic check,59.75,3450.14990234375,False
6366-ZGQGL,Male,False,False,False,1,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),24.799999237060547,24.799999237060547,True
4716-HHKQH,Male,True,True,False,20,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,False,Electronic check,107.05000305175781,2172.050048828125,False
5940-AHUHD,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,70.599998474121094,70.599998474121094,True
6432-TWQLB,Male,False,True,False,5,True,True,Fiber optic,False,True,False,True,False,False,Month-to-month,True,Electronic check,85.400001525878906,401.10000610351563,True
4484-GLZOU,Female,False,True,False,52,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,105.05000305175781,5624.85009765625,True
3179-GBRWV,Male,True,True,False,21,True,False,DSL,True,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),64.949996948242188,1339.800048828125,False
8645-KWHJO,Male,False,False,False,14,False,,DSL,False,False,True,True,True,True,Month-to-month,True,Electronic check,55,771.95001220703125,False
4130-MZLCC,Female,False,False,False,5,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),50.549999237060547,244.75,False
0314-TKOSI,Female,False,False,False,6,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Mailed check,55.150001525878906,322.89999389648438,False
8229-MYEJZ,Female,False,False,False,10,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,51.200000762939453,498.25,False
2080-SRCDE,Female,False,False,True,1,True,True,No,,,,,,,Month-to-month,False,Mailed check,25.399999618530273,25.399999618530273,False
9577-WJVCQ,Female,False,False,False,68,True,True,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,54.450000762939453,3687.75,False
9512-UIBFX,Male,False,True,True,18,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Mailed check,95.150001525878906,1779.949951171875,True
6202-DYYFX,Female,False,False,False,22,True,True,Fiber optic,False,False,False,False,False,False,One year,True,Credit card (automatic),76,1783.5999755859375,False
